,book_id,isbn,authors,original_publication_year,original_title,image_url,average_rating
1882,166997,1590171993,"John  Williams, John McGahern",1965.0,Stoner,https://images.gr-assets.com/books/1320600716m/166997.jpg,4.28
1883,24937,1401308201,"David Cote, Stephen Schwartz, Joan Marcus, Winnie Holzman",2005.0,"Wicked: The Grimmerie, a Behind-the-Scenes Look at the Hit Broadway Musical",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.17
1884,42607,074348486X,William Shakespeare,1599.0,As You Like It,https://images.gr-assets.com/books/1327935363m/42607.jpg,3.83
1885,95431,1563892618,"Garth Ennis, Steve Dillon, Joe R. Lansdale",1996.0,Preacher Vol. 1: Gone to Texas,https://images.gr-assets.com/books/1309914494m/95431.jpg,4.16
1886,15638,451528921,"Edmond Rostand, Eteel Lawson, Lowell Bair",1897.0,Cyrano de Bergerac,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.05
1887,12609,374525641,Anne Fadiman,1997.0,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",https://images.gr-assets.com/books/1432610033m/12609.jpg,4.14
1888,3128411,1841496863,Patricia Briggs,2009.0,Bone Crossed,https://images.gr-assets.com/books/1305738183m/3128411.jpg,4.34
1889,8709526,159514319X,Richelle Mead,2013.0,The Indigo Spell,https://images.gr-assets.com/books/1438483930m/8709526.jpg,4.41
1890,6050298,385341652,Karen Marie Moning,2009.0,Dreamfever,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.43
1891,16243,316010707,Kate Atkinson,2004.0,Case Histories,https://images.gr-assets.com/books/1451442186m/16243.jpg,3.82
1892,15799166,345544110,J. Kenner,2013.0,"Release Me (Stark Trilogy, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.14
1893,17910611,812984277,Sophie Kinsella,2013.0,Wedding Night,https://images.gr-assets.com/books/1396634329m/17910611.jpg,3.4
1894,25099,1563892251,"Neil Gaiman, Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker",1990.0,The Doll's House,https://images.gr-assets.com/books/1298566119m/25099.jpg,4.44
1895,1000751,689849109,Eleanor H. Porter,1912.0,Pollyanna,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95
1898,13547188,1439102759,Jodi Picoult,2012.0,Lone Wolf,https://images.gr-assets.com/books/1347278865m/13547188.jpg,3.67
1899,10588,450610098,Stephen King,1993.0,Nightmares & Dreamscapes ,https://images.gr-assets.com/books/1370950676m/10588.jpg,3.9
1900,7304203,385341679,Karen Marie Moning,2011.0,Shadowfever,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.46
1901,3613997,385517831,John Grisham,2009.0,The Associate,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.64
1902,13324841,547887205,Lois Lowry,2012.0,"Son (The Giver, #4)",https://images.gr-assets.com/books/1349952095m/13324841.jpg,3.98
1903,18310944,1401248969,"Neil Gaiman, J.H. Williams III, Dave Stewart, Todd Klein",2015.0,The Sandman: Overture,https://images.gr-assets.com/books/1444878181m/18310944.jpg,3.94
1904,13569581,,Anthony  Ryan,2011.0,Blood Song,https://images.gr-assets.com/books/1421573407m/13569581.jpg,4.47
1905,7137775,802720854,Simone Elkeles,2010.0,Rules of Attraction,https://images.gr-assets.com/books/1439792205m/7137775.jpg,4.22
1906,93007,1595406557,Howard Pyle,1883.0,The Merry Adventures of Robin Hood,https://images.gr-assets.com/books/1389006722m/93007.jpg,4.05
1907,9915,679781498,Bret Easton Ellis,1985.0,Less Than Zero,https://images.gr-assets.com/books/1443060100m/9915.jpg,3.58
1908,875441,393065782,Lawrence Hill,2007.0,The Book of Negroes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.44
1909,93101,812972147,"Anonymous, Richard Francis Burton, A.S. Byatt",800.0,كِتَاب أَلْف لَيْلَة وَلَيْلَة‎‎ [kitāb ʾalf layla wa-layla],https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.06
1910,7093952,670021873,Tana French,2010.0,Faithful Place,https://images.gr-assets.com/books/1291165900m/7093952.jpg,3.97
1911,18467802,802122558,Lily King,2014.0,Euphoria,https://images.gr-assets.com/books/1418788366m/18467802.jpg,3.84
1912,9301,60090383,Marian Keyes,1997.0,Rachel's Holiday,https://images.gr-assets.com/books/1407709261m/9301.jpg,3.93
1913,41811,586008357,Isaac Asimov,1954.0,The Caves of Steel,https://images.gr-assets.com/books/1335782224m/41811.jpg,4.14
1914,17800,99448769,Haruki Murakami,1988.0,"ダンス・ダンス・ダンス [Dansu, dansu, dansu]",https://images.gr-assets.com/books/1443689019m/17800.jpg,4.03
1915,232109,380709244,"Beverly Cleary, Louis Darling, Tracy Dockray",1965.0,The Mouse and the Motorcycle,https://images.gr-assets.com/books/1348990967m/232109.jpg,3.9
1916,3432478,575090855,Carrie Ryan,2009.0,The Forest of Hands and Teeth,https://images.gr-assets.com/books/1320633297m/3432478.jpg,3.59
1917,189783,736693416,Terry Brooks,1982.0,The Elfstones Of Shannara,https://images.gr-assets.com/books/1420148388m/189783.jpg,3.96
1918,7741325,375866590,"Rachel Cohn, David Levithan",2010.0,Dash & Lily's Book of Dares,https://images.gr-assets.com/books/1327874609m/7741325.jpg,3.82
1919,17333230,316074314,Eleanor Catton,2013.0,The Luminaries,https://images.gr-assets.com/books/1410524246m/17333230.jpg,3.7
1921,32421,553588257,Dean Koontz,2005.0,Velocity,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.85
1922,4143,316779423,David Sedaris,1994.0,Barrel Fever: Stories and Essays,https://images.gr-assets.com/books/1453273003m/4143.jpg,3.78
1923,34517,552152951,Terry Pratchett,1991.0,Reaper Man,https://images.gr-assets.com/books/1389211958m/34517.jpg,4.27
1924,17303,1581345275,Frank E. Peretti,1989.0,Piercing the Darkness,https://images.gr-assets.com/books/1308796365m/17303.jpg,4.3
1925,69242,1400064287,"Chip Heath, Dan Heath",2006.0,Made to Stick: Why Some Ideas Survive and Others Die,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97
1926,401514,038000321X,Piers Paul Read,1974.0,Alive: The Story of the Andes Survivors,https://images.gr-assets.com/books/1404247131m/401514.jpg,4.08
1927,3679,143037749,Zadie Smith,2005.0,On Beauty,https://images.gr-assets.com/books/1495961870m/3679.jpg,3.68
1928,13360,446691097,Joyce Meyer,1995.0,Battlefield of the Mind: Winning the Battle in Your Mind,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.33
1929,59829,749932775,Nora Roberts,2001.0,Dance Upon The Air,https://images.gr-assets.com/books/1263843885m/59829.jpg,4.19
1930,645023,345335708,David Eddings,1984.0,Castle of Wizardry,https://images.gr-assets.com/books/1421711682m/645023.jpg,4.16
1931,8492319,451233166,J.R. Ward,2011.0,"Lover Avenged, part two",https://images.gr-assets.com/books/1289343390m/8492319.jpg,4.28
1932,7119070,,أثير عبدالله النشمي,2010.0,أحببتك أكثر مما ينبغى,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.67
1933,6566722,1401323820,Richard Castle,2008.0,Heat Wave,https://images.gr-assets.com/books/1257521812m/6566722.jpg,3.54
1934,18607805,,Amazon,2011.0,kindle paperwhite user's guide 2nd edition,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.72
1935,4659,345469011,John Irving,1998.0,A Widow for One Year,https://images.gr-assets.com/books/1375776653m/4659.jpg,3.74
1936,25350,7157150,C.S. Lewis,1938.0,Out of the Silent Planet,https://images.gr-assets.com/books/1310984018m/25350.jpg,3.92
1937,6687,142404128,"Roald Dahl, Quentin Blake",1972.0,"Charlie and the Great Glass Elevator: The Further Adventures of Charlie Bucket and Willy Wonka, Chocolate-Maker Extraordinaire",https://images.gr-assets.com/books/1309211607m/6687.jpg,3.64
1938,826585,60266864,"Laura Joffe Numeroff, Felicia Bond",1998.0,If You Give a Pig a Pancake ,https://images.gr-assets.com/books/1384260096m/826585.jpg,4.23
1939,567678,684853159,Iain Banks,1984.0,The Wasp Factory,https://images.gr-assets.com/books/1434940562m/567678.jpg,3.85
1940,10112885,140006788X,Marisha Pessl,2013.0,Night Film,https://images.gr-assets.com/books/1363819140m/10112885.jpg,3.78
1942,16085481,385536976,Kevin Kwan,2013.0,Crazy Rich Asians,https://images.gr-assets.com/books/1364852559m/16085481.jpg,3.7
1943,51428,385733410,Libba Bray,2005.0,Rebel Angels,https://images.gr-assets.com/books/1333820283m/51428.jpg,3.98
1944,344262,038533916X,Karen Marie Moning,2007.0,Bloodfever,https://images.gr-assets.com/books/1302566396m/344262.jpg,4.3
1945,2702704,385341636,Karen Marie Moning,2008.0,Faefever,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.34
1946,22744701,,Robert Dugoni,2014.0,My Sister's Grave,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.0
1947,24120519,159474758X,Ransom Riggs,2015.0,Library of Souls ,https://images.gr-assets.com/books/1472783347m/24120519.jpg,4.15
1948,3102,486424545,E.M. Forster,1910.0,Howards End,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95
1949,102458,1593070942,"Mike Mignola, John Byrne",1994.0,Hellboy: Seed of Destruction,https://images.gr-assets.com/books/1486039246m/102458.jpg,4.11
1950,13643567,,Michelle Hodkin,2012.0,The Evolution of Mara Dyer,https://images.gr-assets.com/books/1336663149m/13643567.jpg,4.33
1951,15724396,1423160916,Rick Riordan,2015.0,The Sword of Summer,https://images.gr-assets.com/books/1434701340m/15724396.jpg,4.26
1952,54499,140439242,"Alexandre Dumas, Francine du Plessix Gray, Joachim Neugroschel",1850.0,"Le Vicomte de Bragelonne, ou Dix ans plus tard",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97
1953,89717,143039989,"Shirley Jackson, Laura   Miller",1959.0,The Haunting οf Hill House,https://images.gr-assets.com/books/1327871336m/89717.jpg,3.89
1954,18864,684856476,Hunter S. Thompson,1998.0,The Rum Diary,https://images.gr-assets.com/books/1430534762m/18864.jpg,3.83
1955,8253,60885432,"Laura Ingalls Wilder, Garth Williams",1941.0,Little Town on the Prairie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.18
1956,31122,312181108,Dodie Smith,1948.0,I Capture the Castle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.0
1958,6048530,312383282,Janet Evanovich,2009.0,Finger Lickin' Fifteen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.98
1959,38500,61177598,Charles Bukowski,1978.0,Women,https://images.gr-assets.com/books/1325028693m/38500.jpg,3.89
1961,6587387,044101819X,Patricia Briggs,2010.0,Silver Borne,https://images.gr-assets.com/books/1258762890m/6587387.jpg,4.38
1962,31259,752858491,Robert Ludlum,1990.0,The Bourne Ultimatum,https://images.gr-assets.com/books/1408928937m/31259.jpg,4.04
1963,68488,6486010,Robin Hobb,2001.0,Fool's Errand,https://images.gr-assets.com/books/1360508839m/68488.jpg,4.29
1964,20821111,399167838,Marie Lu,2014.0,The Young Elites,https://images.gr-assets.com/books/1407318399m/20821111.jpg,3.93
1965,59810,515126772,Nora Roberts,1999.0,Jewels of the Sun,https://images.gr-assets.com/books/1388194052m/59810.jpg,4.22
1966,30659,140449337,"Marcus Aurelius, Martin Hammond, Diskin Clay",180.0,Τὰ εἰς ἑαυτόν ,https://images.gr-assets.com/books/1421618636m/30659.jpg,4.2
1967,34262,078684907X,"Dave Barry, Ridley Pearson, Greg Call",2004.0,Peter and the Starcatchers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.01
1968,475,143036556,Jared Diamond,2004.0,Collapse: How Societies Chose to Fail or Succeed,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.92
1969,41219,679735909,A.S. Byatt,1990.0,Possession,https://images.gr-assets.com/books/1391124124m/41219.jpg,3.88
1970,2753843,1423102282,Melissa de la Cruz,2008.0,Revelations,https://images.gr-assets.com/books/1322343073m/2753843.jpg,3.89
1971,19668,425143325,Tom Clancy,1993.0,Without Remorse,https://images.gr-assets.com/books/1310082706m/19668.jpg,4.16
1972,93981,1566195764,Sigmund Freud,1899.0,Die Traumdeutung,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.81
1974,65110,64410153,"Lemony Snicket, Brett Helquist",2005.0,The Penultimate Peril,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.02
1975,25,076790382X,Bill Bryson,1998.0,Notes from a Big Country,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.89
1976,65112,64410161,"Lemony Snicket, Brett Helquist",2006.0,The End,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.99
1977,14241,143035746,Mary Karr,1995.0,The Liars' Club: A Memoir,https://images.gr-assets.com/books/1499665766m/14241.jpg,3.92
1978,15985348,193700788X,Charlaine Harris,2013.0,Dead Ever After,https://images.gr-assets.com/books/1352158186m/15985348.jpg,3.39
1979,24830,000712774X,Ray Bradbury,1951.0,The Illustrated Man,https://images.gr-assets.com/books/1374049820m/24830.jpg,4.13
1981,17934530,374104093,Jeff VanderMeer,2014.0,Annihilation,https://images.gr-assets.com/books/1403941587m/17934530.jpg,3.62
1983,58922,60775823,"Margaret Wise Brown, Clement Hurd",1942.0,The Runaway Bunny,https://images.gr-assets.com/books/1468816103m/58922.jpg,4.14
1984,8520362,553805371,"Stephen Hawking, Leonard Mlodinow",2010.0,The Grand Design,https://images.gr-assets.com/books/1320558363m/8520362.jpg,4.0
1985,5345,385517238,John Grisham,2006.0,The Innocent Man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.79
1986,10617,452277752,"Richard Bachman, Stephen King",1985.0,The Bachman Books,https://images.gr-assets.com/books/1374049003m/10617.jpg,4.1
1987,17568801,140006922X,Reza Aslan,2013.0,Zealot: The Life and Times of Jesus of Nazareth,https://images.gr-assets.com/books/1367929567m/17568801.jpg,3.82
1988,761732,812551494,Terry Goodkind,1999.0,Soul of the Fire,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.87
1989,11331421,1590514637,"Jan-Philipp Sendker, Kevin Wiliarty",2002.0,Das Herzenhören,https://images.gr-assets.com/books/1320437247m/11331421.jpg,3.98
1990,8935689,1857231384,Iain M. Banks,1987.0,Consider Phlebas,https://images.gr-assets.com/books/1327951890m/8935689.jpg,3.85
1991,759945,671646788,David J. Schwartz,1959.0,The Magic of Thinking Big,https://images.gr-assets.com/books/1404632064m/759945.jpg,4.19
1992,31332,345434803,Anne Rice,1998.0,The Vampire Armand,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.75
1993,17337562,,Abbi Glines,2013.0,"Forever Too Far (Too Far, #3)",https://images.gr-assets.com/books/1368151288m/17337562.jpg,4.24
1994,768889,6479901,George R.R. Martin,2000.0,A Storm of Swords: Part 1 Steel and Snow,https://images.gr-assets.com/books/1353235205m/768889.jpg,4.49
1995,180617,140382623,"Carlo Collodi, John Boyne, Monteiro Lobato, Unknown",1883.0,Le avventure di Pinocchio,https://images.gr-assets.com/books/1327938097m/180617.jpg,3.86
1996,9565548,054762834X,Robin LaFevers,2012.0,Grave Mercy,https://images.gr-assets.com/books/1320269319m/9565548.jpg,3.92
1997,833253,1565075722,Stormie Omartian,1996.0,The Power of a Praying Wife,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.31
1998,249,802131786,Henry Miller,1934.0,Tropic of Cancer,https://images.gr-assets.com/books/1408753140m/249.jpg,3.71
1999,3086160,60393491,Wally Lamb,2007.0,The Hour I First Believed,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.8
2000,7952502,61997811,Brian Sibley,2010.0,Harry Potter: Film Wizardry,https://images.gr-assets.com/books/1464452934m/7952502.jpg,4.48
2001,18386,1600964338,"Leo Tolstoy, Aylmer Maude",1886.0,Смерть Ивана Ильича,https://images.gr-assets.com/books/1336967150m/18386.jpg,4.04
2002,23995231,345534182,Paula McLain,2015.0,Circling the Sun,https://images.gr-assets.com/books/1426531608m/23995231.jpg,3.93
2003,5306,142000701,John Steinbeck,1962.0,Travels with Charley: In Search of America,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.07
2004,10950924,145161747X,Alice Hoffman,2011.0,The Dovekeepers,https://images.gr-assets.com/books/1306253903m/10950924.jpg,4.02
2005,2890090,553804693,Scott Lynch,2013.0,The Republic of Thieves,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.23
2006,113304,1903434777,Cornelia Funke,2000.0,Herr der Diebe,https://images.gr-assets.com/books/1327960342m/113304.jpg,3.95
2007,12983100,1444778536,Susan Ee,2013.0,World After,https://images.gr-assets.com/books/1494247697m/12983100.jpg,4.22
2008,14996,553804804,Dean Koontz,2006.0,Brother Odd,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.98
2009,42603,451208641,John Howard Griffin,1960.0,Black Like Me,https://images.gr-assets.com/books/1311696842m/42603.jpg,4.12
2011,13140,446692654,James Patterson,1996.0,Jack & Jill,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95
2012,5015,1400076196,Ian McEwan,2005.0,Saturday,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.61
2013,185911,345466608,Jonathan Kellerman,1985.0,When the Bough Breaks,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.02
2014,83674,446364495,Robert James Waller,1992.0,The Bridges of Madison County,https://images.gr-assets.com/books/1344267141m/83674.jpg,3.51
2015,4494917,593057058,Lee Child,2009.0,Gone Tomorrow,https://images.gr-assets.com/books/1328395497m/4494917.jpg,4.17
2016,4588949,385735294,Michael Scott,2009.0,The Sorceress,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.11
2017,13507212,805090037,Hilary Mantel,2012.0,Bring Up the Bodies,https://images.gr-assets.com/books/1330649655m/13507212.jpg,4.26
2018,2921082,545060397,Rick Riordan,2008.0,The Maze of Bones ,https://images.gr-assets.com/books/1385117877m/2921082.jpg,3.83
2019,603204,28610105,Mark Bittman,1998.0,How to Cook Everything: Simple Recipes for Great Food,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.02
2020,690926,316003727,Stephenie Meyer,2007.0,"The Twilight Collection (Twilight, #1-3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.78
2021,857502,486234118,Wassily Kandinsky,1912.0,Über das Geistige in der Kunst,https://images.gr-assets.com/books/1405982387m/857502.jpg,3.81
